POSTING DATE,TRANSACTION DATE,TAG/PLATE NUMBER,AGENCY,DESCRIPTION,ENTRY TIME,ENTRY PLAZA,ENTRY LANE,EXIT TIME,EXIT PLAZA,EXIT LANE,VEHICLE TYPE CODE,AMOUNT,PREPAID,PLAN/RATE,FARE TYPE,BALANCE
08/21/2023,08/21/2023,02214781096,MTAB&T,TOLL,,-,-,01:34:55,VNB,007,-,($11.19),Y,BUSINESS,N,$535.21
08/21/2023,08/20/2023,02214781096,MTAB&T,TOLL,,-,-,19:44:03,VNB,022,-,($11.19),Y,BUSINESS,N,$546.40
08/21/2023,08/15/2023,Z353593-NJ,SJ,TOLL,,-,-,00:15:22,APL,71,2,($1.35),Y,BUSINESS,N,$557.59
08/21/2023,08/21/2023,02214781096,GSP,TOLL,,-,-,06:44:15,IRN,01N,1,($0.70),Y,BUSINESS,N,$558.94
08/21/2023,08/21/2023,02214781096,GSP,TOLL,,-,-,06:41:17,UNI,09N,1,($2.02),Y,BUSINESS,N,$559.64
08/20/2023,08/20/2023,02214781096,NJTP,TOLL,18:54:56,10 ,13E,19:09:58,13 ,11X,1,($3.57),Y,BUSINESS,N,$561.66
08/20/2023,08/20/2023,02212261422,GSP,TOLL,,-,-,16:39:50,LWS,01S,1,($0.70),Y,BUSINESS,N,$565.23
08/20/2023,08/20/2023,02212261422,NJTP,TOLL,14:17:19,7  ,10E,14:42:09,10 ,04X,1,($3.57),Y,BUSINESS,N,$565.93
08/20/2023,08/20/2023,02214781097,GSP,TOLL,,-,-,14:18:50,TRV,10S,1,($1.01),Y,BUSINESS,N,$569.50
08/20/2023,08/20/2023,B52RCN-NJ,MTAB&T,TOLL,,-,-,04:48:09,VNB,002,-,($11.19),Y,BUSINESS,N,$570.51
08/20/2023,08/19/2023,02214781096,PANYNJ,TOLL,,-,-,23:45:20,GB ,02,-,($12.75),Y,BUSINESS,N,$581.70
08/20/2023,08/20/2023,02214781096,MTAB&T,TOLL,,-,-,00:01:36,VNB,022,-,($11.19),Y,BUSINESS,N,$594.45
08/20/2023,08/20/2023,02214781096,NJTP,TOLL,04:56:30,13 ,13E,05:10:31,9  ,09X,1,($4.20),Y,BUSINESS,N,$605.64
08/20/2023,08/20/2023,02212261422,GSP,TOLL,,-,-,02:25:22,LWS,01S,1,($0.70),Y,BUSINESS,N,$609.84
08/20/2023,08/19/2023,02214781096,NJTP,TOLL,23:28:00,9  ,05E,23:42:56,13 ,08X,1,($4.20),Y,BUSINESS,N,$610.54
08/19/2023,08/19/2023,02214781098,PANYNJ,TOLL,,-,-,00:10:54,GB ,02,-,($12.75),Y,BUSINESS,N,$614.74
08/19/2023,08/19/2023,02214781096,MTAB&T,TOLL,,-,-,05:09:12,VNB,008,-,($11.19),Y,BUSINESS,N,$627.49
08/19/2023,08/19/2023,02214781098,MTAB&T,TOLL,,-,-,00:17:59,VNB,020,-,($11.19),Y,BUSINESS,N,$638.68
08/19/2023,08/10/2023,Z353601-NJ,MTAB&T,TOLL,,-,-,18:17:05,VNB,004,-,($11.19),Y,BUSINESS,N,$649.87
08/19/2023,08/13/2023,Z378147-NJ,MTAB&T,TOLL,,-,-,05:12:59,VNB,014,-,($11.19),Y,BUSINESS,N,$661.06
08/19/2023,08/18/2023,02214781098,MTAB&T,TOLL,,-,-,21:21:15,VNB,002,-,($11.19),Y,BUSINESS,N,$672.25
08/19/2023,08/11/2023,B52RCN-NJ,MTAB&T,TOLL,,-,-,17:14:19,VNB,002,-,($11.19),Y,BUSINESS,N,$683.44
08/19/2023,08/18/2023,02214781096,PANYNJ,TOLL,,-,-,14:15:52,GB ,02,-,($12.75),Y,BUSINESS,N,$694.63
08/19/2023,08/18/2023,02214781096,MTAB&T,TOLL,,-,-,14:23:50,VNB,014,-,($11.19),Y,BUSINESS,N,$707.38
08/19/2023,08/08/2023,Z353593-NJ,NYSTA,TOLL,,-,-,22:14:11,NR,03N,2L,($2.16),Y,BUSINESS,N,$718.57
08/19/2023,08/19/2023,02214781096,NJTP,TOLL,05:19:40,13 ,13E,05:33:26,9  ,13X,1,($4.20),Y,BUSINESS,N,$720.73
08/19/2023,08/17/2023,02214781099,DelDOT,TOLL,,-,-,10:02:54,D95,40,-,($4.00),Y,BUSINESS,N,$724.93
08/19/2023,08/19/2023,02214781098,NJTP,TOLL,23:59:30,11 ,04E,00:08:49,13 ,11X,1,($1.80),Y,BUSINESS,N,$728.93
08/18/2023,08/18/2023,02214781098,GSP,TOLL,,-,-,22:09:54,BRS,02S,1,($0.70),Y,BUSINESS,N,$730.73
08/18/2023,08/18/2023,02214781098,GSP,TOLL,,-,-,21:43:01,RAS,15S,1,($2.02),Y,BUSINESS,N,$731.43
08/18/2023,08/18/2023,02214781096,NJTP,TOLL,13:57:52,9  ,06E,14:13:37,13 ,11X,1,($3.15),Y,BUSINESS,N,$733.45
08/18/2023,08/18/2023,02214781098,MTAB&T,TOLL,,-,-,11:43:12,QMT,015,-,($11.19),Y,BUSINESS,N,$736.60
08/18/2023,08/18/2023,02212261422,GSP,TOLL,,-,-,13:37:55,UNI,15N,1,($2.02),Y,BUSINESS,N,$747.79
08/18/2023,08/18/2023,02214781098,MTAB&T,TOLL,,-,-,07:32:40,QMT,002,-,($11.19),Y,BUSINESS,N,$749.81
08/18/2023,08/18/2023,02212261422,GSP,TOLL,,-,-,13:05:51,ASP,12N,1,($2.02),Y,BUSINESS,N,$761.00
08/18/2023,08/18/2023,02212261422,GSP,TOLL,,-,-,13:01:20,BEN,04N,1,($0.70),Y,BUSINESS,N,$763.02
08/18/2023,08/18/2023,02214781096,NJTP,TOLL,11:07:00,11 ,09E,11:15:44,9  ,12X,1,($0.96),Y,BUSINESS,N,$763.72
08/18/2023,08/14/2023,Z353593-NJ,SJ,TOLL,,-,-,22:41:19,APL,62,2,($1.35),Y,BUSINESS,N,$764.68
08/18/2023,08/18/2023,02214781096,GSP,TOLL,,-,-,10:49:47,IRS,01S,1,($0.70),Y,BUSINESS,N,$766.03
08/18/2023,08/18/2023,02214781096,GSP,TOLL,,-,-,08:16:32,IRN,01N,1,($0.70),Y,BUSINESS,N,$766.73
08/18/2023,08/18/2023,02214781096,GSP,TOLL,,-,-,08:12:57,UNI,13N,1,($2.02),Y,BUSINESS,N,$767.43
08/18/2023,08/10/2023,G53RRF-NJ,MTAB&T,TOLL,,-,-,22:38:18,RKM,002,-,($11.19),Y,BUSINESS,N,$769.45
08/18/2023,08/07/2023,Z353593-NJ,MTAB&T,TOLL,,-,-,19:32:23,VNB,002,-,($11.19),Y,BUSINESS,N,$780.64
08/18/2023,08/07/2023,Z353593-NJ,MTAB&T,TOLL,,-,-,13:33:55,HCT,002,-,($11.19),Y,BUSINESS,N,$791.83
08/18/2023,08/06/2023,Z378141-NJ,MTAB&T,TOLL,,-,-,19:28:52,TNB,007,-,($11.19),Y,BUSINESS,N,$803.02
08/18/2023,08/17/2023,02214781096,MTAB&T,TOLL,,-,-,20:06:23,VNB,007,-,($11.19),Y,BUSINESS,N,$814.21
08/18/2023,08/17/2023,02214781096,MTAB&T,TOLL,,-,-,10:43:31,VNB,014,-,($11.19),Y,BUSINESS,N,$825.40
08/18/2023,08/09/2023,J49PCA-NJ,FTE,TOLL,,-,-,13:43:04,A60,63S,-,($0.33),Y,BUSINESS,N,$836.59
08/18/2023,08/09/2023,J49PCA-NJ,FTE,TOLL,,-,-,13:16:32,A40,44S,-,($0.33),Y,BUSINESS,N,$836.92
08/18/2023,08/09/2023,J49PCA-NJ,FTE,TOLL,,-,-,13:12:59,A60,66S,-,($0.33),Y,BUSINESS,N,$837.25
08/17/2023,08/17/2023,02214781096,NJTP,TOLL,20:20:28,13 ,15E,20:36:50,9  ,12X,1,($3.15),Y,BUSINESS,N,$837.58
08/17/2023,08/17/2023,02214781099,MdTA,TOLL,,-,-,09:48:01,JFK,54,-,($8.00),Y,BUSINESS,N,$840.73
08/17/2023,08/09/2023,J49PCA-NJ,FTE,TOLL,,-,-,02:38:26,S40,42S,-,($0.47),Y,BUSINESS,N,$848.73
08/17/2023,08/09/2023,J49PCA-NJ,FTE,TOLL,,-,-,02:35:59,S30,21S,-,($0.23),Y,BUSINESS,N,$849.20
