POSTING DATE,TRANSACTION DATE,TAG/PLATE NUMBER,AGENCY,DESCRIPTION,ENTRY TIME,ENTRY PLAZA,ENTRY LANE,EXIT TIME,EXIT PLAZA,EXIT LANE,VEHICLE TYPE CODE,AMOUNT,PREPAID,PLAN/RATE,FARE TYPE,BALANCE
08/31/2023,08/31/2023,02214781095,NJTP,TOLL,07:30:19,7A ,000,07:40:18,6  ,08X,1,($3.08),Y,BUSINESS,N,$1712.42
08/31/2023,08/31/2023,02214781094,GSP,TOLL,,-,-,04:41:55,BRS,02S,1,($0.70),Y,BUSINESS,N,$1726.69
08/30/2023,08/30/2023,02214781101,GSP,TOLL,,-,-,19:44:11,NGR,07N,1,($2.02),Y,BUSINESS,N,$1738.29
08/30/2023,08/30/2023,02214781101,GSP,TOLL,,-,-,19:15:42,CMY,07N,1,($2.02),Y,BUSINESS,N,$1740.31
08/30/2023,08/30/2023,02214781101,GSP,TOLL,,-,-,17:06:16,BAR,08S,1,($2.02),Y,BUSINESS,N,$1742.33
08/30/2023,08/30/2023,02214781101,GSP,TOLL,,-,-,17:35:40,GEG,05S,1,($2.02),Y,BUSINESS,N,$1744.35
08/30/2023,08/30/2023,02214781094,GSP,TOLL,,-,-,14:08:01,ASP,10N,1,($2.02),Y,BUSINESS,N,$1746.37
08/30/2023,08/30/2023,02214781094,GSP,TOLL,,-,-,14:30:28,RAS,01S,1,($2.02),Y,BUSINESS,N,$1748.39
08/30/2023,08/30/2023,02214781094,GSP,TOLL,,-,-,04:51:41,BRS,02S,1,($0.70),Y,BUSINESS,N,$1783.98
08/30/2023,08/30/2023,02214781091,GSP,TOLL,,-,-,00:10:19,RAS,08S,1,($2.02),Y,BUSINESS,N,$1784.68
08/31/2023,08/29/2023,02214781101,PTC,TOLL,,-,-,16:25:31,DRB,02,-,($6.90),Y,BUSINESS,N,$1731.39
08/30/2023,08/29/2023,02214781096,MTAB&T,TOLL,,-,-,23:08:02,TNB,007,-,($11.19),Y,BUSINESS,N,$1750.41
08/30/2023,08/29/2023,02214781096,MTAB&T,TOLL,,-,-,22:52:50,TNB,001,-,($11.19),Y,BUSINESS,N,$1761.60
08/30/2023,08/29/2023,02214781091,MTAB&T,TOLL,,-,-,16:31:46,VNB,021,-,($11.19),Y,BUSINESS,N,$1772.79
08/29/2023,08/29/2023,02214781101,NJTP,TOLL,19:11:44,6  ,09E,19:32:53,7A ,10X,1,($2.31),Y,BUSINESS,N,$1786.70
08/29/2023,08/29/2023,02212261422,GSP,TOLL,,-,-,21:07:32,LWS,01S,1,($0.70),Y,BUSINESS,N,$1789.01
08/29/2023,08/29/2023,02212261422,GSP,TOLL,,-,-,20:39:54,RAS,15S,1,($2.02),Y,BUSINESS,N,$1789.71
08/29/2023,08/29/2023,02212261422,NJTP,TOLL,18:44:27,18W,09E,18:46:12,16W,10X,1,($1.56),Y,BUSINESS,N,$1791.73
08/29/2023,08/29/2023,02214781101,NJTP,TOLL,16:11:57,7A ,000,16:22:05,6  ,08X,1,($2.31),Y,BUSINESS,N,$1793.29
