POSTING DATE,TRANSACTION DATE,TAG/PLATE NUMBER,AGENCY,DESCRIPTION,ENTRY TIME,ENTRY PLAZA,ENTRY LANE,EXIT TIME,EXIT PLAZA,EXIT LANE,VEHICLE TYPE CODE,AMOUNT,PREPAID,PLAN/RATE,FARE TYPE,BALANCE
09/27/2023,09/26/2023,02214781095,PANYNJ,TOLL,,-,-,16:25:32,OBX,04,-,($14.75),Y,BUSINESS,N,($66.28)
09/27/2023,09/26/2023,02214781095,MTAB&T,TOLL,,-,-,16:40:42,VNB,022,-,($11.19),Y,BUSINESS,N,($51.53)
09/27/2023,09/23/2023,H16SHK-NJ,NYSTA,TOLL,,-,-,09:14:00,NR,04N,2L,($2.16),Y,BUSINESS,N,($40.34)
09/26/2023,09/23/2023,H16SHK-NJ,MassDOT,TOLL,,-,-,15:53:30,626,03,-,($2.65),Y,BUSINESS,N,($38.18)
09/26/2023,09/23/2023,H16SHK-NJ,MassDOT,TOLL,,-,-,16:07:53,609,04,-,($0.90),Y,BUSINESS,N,($35.53)
09/26/2023,09/26/2023,02214781105,PANYNJ,TOLL,,-,-,08:41:03,OBX,02,-,($14.75),Y,BUSINESS,N,($34.63)
09/26/2023,09/26/2023,02214781105,MTAB&T,TOLL,,-,-,09:20:53,VNB,015,-,($11.19),Y,BUSINESS,N,($19.88)
09/26/2023,09/26/2023,02214781105,GSP,TOLL,,-,-,08:13:47,ASP,12N,1,($2.02),Y,BUSINESS,N,($8.69)
09/26/2023,09/26/2023,02214781105,GSP,TOLL,,-,-,07:59:25,LWN,01N,1,($0.70),Y,BUSINESS,N,($6.67)
09/26/2023,09/26/2023,02214781087,GSP,TOLL,,-,-,00:56:06,ASP,10N,1,($2.02),Y,BUSINESS,N,($5.97)
09/26/2023,09/26/2023,02214781087,GSP,TOLL,,-,-,01:29:14,UNI,13N,1,($2.02),Y,BUSINESS,N,($3.95)
09/26/2023,09/26/2023,02214781087,GSP,TOLL,,-,-,01:44:41,BER,06N,1,($2.02),Y,BUSINESS,N,($1.93)
09/26/2023,09/26/2023,02214781087,GSP,TOLL,,-,-,00:44:41,BRN,04N,1,($0.70),Y,BUSINESS,N,$0.09
